stage	type	logexpr
zygote	next	0.395624851197
zygote	now	0.933607920083
zygote	next	0.933607920083
zygote	now	0.177814749712
zygote	next	0.177814749712
zygote	now	1.525245105
zygote	next	1.525245105
zygote	now	0.535447209444
zygote	next	0.535447209444
zygote	now	1.69232027677
zygote	next	1.69232027677
zygote	now	1.74057318666
zygote	next	1.74057318666
zygote	now	2.01735334937
zygote	next	2.01735334937
zygote	now	2.62143147429
zygote	next	2.62143147429
zygote	now	0.22470792704
zygote	next	0.22470792704
zygote	now	0.658021431585
zygote	next	0.658021431585
zygote	now	0.851794876493
zygote	next	0.851794876493
zygote	now	2.38519680564
zygote	next	2.38519680564
zygote	now	2.20520266757
zygote	next	2.20520266757
zygote	now	0.542045182111
zygote	next	0.542045182111
zygote	now	0.114839151122
zygote	next	0.114839151122
zygote	now	0.0878233139463
zygote	next	0.0878233139463
zygote	now	0.828246093982
zygote	next	0.828246093982
zygote	now	0.36450282597
zygote	next	0.36450282597
zygote	now	0.569519724502
zygote	next	0.569519724502
zygote	now	0.60863776197
zygote	next	0.60863776197
zygote	now	1.64456371441
zygote	next	1.64456371441
zygote	now	1.87457064884
zygote	next	1.87457064884
zygote	now	0.91531025136
zygote	next	0.91531025136
zygote	now	0.217510917776
zygote	next	0.217510917776
zygote	now	0.895928828212
zygote	next	0.895928828212
zygote	now	1.81964535188
zygote	next	1.81964535188
zygote	now	1.44983707411
zygote	next	1.44983707411
zygote	now	0.128755506213
zygote	next	0.128755506213
zygote	now	2.32223084524
zygote	next	2.32223084524
zygote	now	0.336626510435
zygote	next	0.336626510435
zygote	now	0.816974137097
zygote	next	0.816974137097
zygote	now	1.48544941265
zygote	next	1.48544941265
zygote	now	0.541271411161
zygote	next	0.541271411161
zygote	now	0.575165687712
zygote	next	0.575165687712
zygote	now	0.556704697678
zygote	next	0.556704697678
zygote	now	0.58286233806
zygote	next	0.58286233806
zygote	now	3.08576948475
zygote	next	3.08576948475
zygote	now	0.0192313857374
zygote	next	0.0192313857374
zygote	now	1.07497170583
zygote	next	1.07497170583
zygote	now	0.0391831162927
zygote	next	0.0391831162927
zygote	now	0.388819332708
zygote	next	0.388819332708
zygote	now	1.11144295582
zygote	next	1.11144295582
zygote	now	0.143696799357
zygote	next	0.143696799357
zygote	now	2.42345668747
zygote	next	2.42345668747
zygote	now	0.0832802918066
zygote	next	0.0832802918066
zygote	now	0.694651049182
zygote	next	0.694651049182
zygote	now	0.0443630455921
zygote	next	0.0443630455921
zygote	now	0.795040191365
zygote	next	0.795040191365
zygote	now	0.0
zygote	next	0.0
zygote	now	2.79460091645
zygote	next	2.79460091645
zygote	now	1.11926749359
zygote	next	1.11926749359
zygote	now	2.32066859638
zygote	next	2.32066859638
zygote	now	0.230810882065
zygote	next	0.230810882065
zygote	now	0.338944891375
zygote	next	0.338944891375
zygote	now	2.83803698569
zygote	next	2.83803698569
zygote	now	1.5299660418
zygote	next	1.5299660418
zygote	now	1.70898637076
zygote	next	1.70898637076
zygote	now	2.24388655259
zygote	next	2.24388655259
zygote	now	0.188698679653
zygote	next	0.188698679653
zygote	now	0.314910004986
zygote	next	0.314910004986
zygote	now	1.2256413368
zygote	next	1.2256413368
zygote	now	0.293796590626
zygote	next	0.293796590626
zygote	now	0.545564384884
zygote	next	0.545564384884
zygote	now	1.43779988299
zygote	next	1.43779988299
zygote	now	1.02533884
zygote	next	1.02533884
zygote	now	0.575370457384
zygote	next	0.575370457384
zygote	now	1.48411729041
zygote	next	1.48411729041
zygote	now	0.575292829861
zygote	next	0.575292829861
zygote	now	0.452258995328
zygote	next	0.452258995328
zygote	now	0.555211245019
zygote	next	0.555211245019
zygote	now	1.48475865239
zygote	next	1.48475865239
zygote	now	1.26388941085
zygote	next	1.26388941085
zygote	now	0.737848042538
zygote	next	0.737848042538
zygote	now	0.996025699893
zygote	next	0.996025699893
zygote	now	0.106963829663
zygote	next	0.106963829663
zygote	now	1.83263906209
zygote	next	1.83263906209
zygote	now	0.196560533032
zygote	next	0.196560533032
zygote	now	0.580107253558
zygote	next	0.580107253558
zygote	now	0.652706884017
zygote	next	0.652706884017
zygote	now	0.443361868299
zygote	next	0.443361868299
zygote	now	0.819524292238
zygote	next	0.819524292238
zygote	now	2.34251709159
zygote	next	2.34251709159
zygote	now	4.25734454266
zygote	next	4.25734454266
zygote	now	1.92996512876
zygote	next	1.92996512876
zygote	now	2.92333898434
zygote	next	2.92333898434
zygote	now	1.30310295148
zygote	next	1.30310295148
zygote	now	1.71136072596
zygote	next	1.71136072596
zygote	now	1.26403915269
zygote	next	1.26403915269
zygote	now	2.52610457364
zygote	next	2.52610457364
zygote	now	1.67795600456
zygote	next	1.67795600456
zygote	now	0.383995612358
zygote	next	0.383995612358
zygote	now	0.360305943873
zygote	next	0.360305943873
zygote	now	0.427345314304
zygote	next	0.427345314304
zygote	now	3.46709435469
zygote	next	3.46709435469
zygote	now	0.275696531964
zygote	next	0.275696531964
zygote	now	0.0584504954096
zygote	next	0.0584504954096
zygote	now	2.2756947672
zygote	next	2.2756947672
zygote	now	1.95297087763
zygote	next	1.95297087763
zygote	now	0.338801664254
zygote	next	0.338801664254
zygote	now	5.73667229248
zygote	next	5.73667229248
zygote	now	0.958464771969
zygote	next	0.958464771969
zygote	now	1.10074334968
zygote	next	1.10074334968
zygote	now	0.442517446394
zygote	next	0.442517446394
zygote	now	0.117178408462
zygote	next	0.117178408462
zygote	now	0.362867927766
zygote	next	0.362867927766
zygote	now	0.384639758009
zygote	next	0.384639758009
zygote	now	0.063377347236
zygote	next	0.063377347236
zygote	now	0.0833091823163
zygote	next	0.0833091823163
zygote	now	1.35044436073
zygote	next	1.35044436073
zygote	now	1.05427370151
zygote	next	1.05427370151
zygote	now	0.367291686354
zygote	next	0.367291686354
zygote	now	2.19237952567
zygote	next	2.19237952567
zygote	now	1.5857536413
zygote	next	1.5857536413
zygote	now	0.677426251787
zygote	next	0.677426251787
zygote	now	0.654957136085
zygote	next	0.654957136085
zygote	now	0.502675904838
zygote	next	0.502675904838
zygote	now	4.20845567944
zygote	next	4.20845567944
early	now	1.03805162314
early	next	1.03805162314
